10000,20000,30000,40000,50000,60000,70000,80000,90000
24.35056746532156,23.188314417822625,22.065994115174448,20.914249684741492,18.436317780580083,16.025641025641022,13.242959226565787,10.718789407314006,9.331651954602776
26.376628835645235,22.496847414880207,19.39470365699873,17.589323245060953,15.390920554854986,13.047498949138287,10.874316939890718,8.59604875998319,7.299285414039517
25.329970575872224,21.530054644808743,18.928121059268605,17.46321984026902,15.233291298865069,12.934005884825567,11.061370323665415,9.05002101723413,7.664985287936105
24.58175704077344,21.174863387978135,18.930222782681795,17.177385456073978,15.317360235393025,13.257671290458177,11.38293400588482,9.119377889869696,8.253467843631782
25.071458596048757,21.542664985287942,18.58974358974359,16.849516603614973,14.739386296763342,12.721731820092472,10.93526691887348,9.163514081546865,7.622950819672141
25.617906683480456,21.654056326187472,19.25388818831442,17.55149222362337,15.32786885245902,13.505674653215635,11.721311475409834,10.018915510718784,8.621269440941575
25.916351408154696,22.55989911727616,20.397225725094586,18.48045397225725,16.925178646490124,14.66372425388819,12.171080285834378,10.704077343421602,9.848675914249682
27.084909625893232,22.299285414039517,20.372005044136188,19.094157208911312,17.292980243799917,15.554854981084489,14.300126103404793,12.322404371584696,11.750735603194613
29.136191677175276,24.23497267759562,21.338797814207652,21.35350987810004,19.449348465741906,17.34131988230348,15.111391340899544,13.982765868011768,12.622950819672127
29.800336275746105,25.60739806641446,23.53720050441362,24.195039932744862,20.266918873476243,20.626313577133246,19.36527952921395,16.29886506935688,15.30895334174022
29.949558638083232,26.45439260193359,24.777217318200925,22.635561160151326,21.15594787725935,20.084068936527956,20.43926019335855,15.794451450189158,15.708280790248011
32.152164775115594,28.354350567465332,26.420765027322403,25.590584279108867,24.79613282891971,22.875157629255995,21.757040773434213,18.869272803699033,18.524590163934434
35.426649852879365,33.814627994955856,30.453972257250953,29.062631357713315,29.43043295502312,26.160151324085746,23.266078184110967,22.1416561580496,20.683060109289613
40.13240857503153,38.17360235393023,36.494325346784365,29.661622530474986,29.61118116855822,23.541403951240014,24.140395124001685,21.889449348465746,21.738125262715428
41.83480453972257,41.05716687683901,38.84405212274065,35.084068936527956,34.68053804119377,30.748213535098785,30.43295502311895,30.13871374527112,27.957124842370746
40.3551912568306,37.48213535098781,39.19293820933165,38.11055065153426,36.68768390079865,31.35981504833964,32.50945775535939,28.52879361076083,30.266918873476243
